case,corr_full_sum,count,dataset,full_mean,left_mean,mae,max,mean,min,nmae,p0,p0_1,p1,p100,p25,p5,p50,p75,p95,p99,p99_9,prefix,right_mean,root,signed_mean,signed_std,std,sum,sum_mean,sum_over_full_mean_ratio
Bone_0034,0.9999999999999907,262144,consistent,2.3974709510803223,1.2798771858215332,5.711780204364914e-07,1.9073486328125e-06,5.7117801924929e-07,0.0,2.3824185291232425e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.1662209443748e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1175942420959473,D:\nnunet\2d_projection_physics_consistent,5.681002903656918e-07,2.434287296182447e-07,2.3611682567472672e-07,0.14973089067808587,2.3974716663360596,1.0000003576278687
Bone_0035,0.999999999999979,262144,consistent,3.1314961910247803,1.6590064764022827,5.371638849283045e-07,1.9073486328125e-06,5.371637899027545e-07,0.0,1.7153584508378117e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.4724900722503662,D:\nnunet\2d_projection_physics_consistent,5.293204026202147e-07,2.805522285598272e-07,2.6522553517382175e-07,0.1408142645402677,3.1314964294433594,1.0000001192092896
Bone_0035,0.9999999999999828,262144,consistent,3.0381083488464355,1.630843162536621,5.227675501373596e-07,1.9073486328125e-06,5.227675050483186e-07,0.0,1.7207005953423504e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.4072660207748413,D:\nnunet\2d_projection_physics_consistent,5.152332960278727e-07,2.741507785231079e-07,2.594958569324503e-07,0.13704036484338644,3.038109064102173,1.000000238418579
Bone_0036,0.9999999999999892,262144,consistent,2.242377758026123,1.195441484451294,5.790994919152581e-07,1.9073486328125e-06,5.790995106611137e-07,0.0,2.582520721716719e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.960464477539062e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.046937346458435,D:\nnunet\2d_projection_physics_consistent,5.775642648586654e-07,2.267540395450851e-07,2.22804046756151e-07,0.15180746212274698,2.2423784732818604,1.0000003576278687
Bone_0036,0.9999999999999878,262144,consistent,2.187696933746338,1.1694573163986206,5.674137923961098e-07,1.9073486328125e-06,5.674137200193264e-07,0.0,2.593657768557023e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.364418029785156e-07,7.152557373046875e-07,9.499490261077881e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.0182398557662964,D:\nnunet\2d_projection_physics_consistent,5.657712449647079e-07,2.2404155686217564e-07,2.198483769561576e-07,0.1487441022207463,2.187697410583496,1.000000238418579
Bone_0037,0.9999999999999863,262144,consistent,2.524880886077881,1.4043116569519043,5.441128791972005e-07,1.9073486328125e-06,5.441128401173501e-07,0.0,2.155004210635525e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1205698251724243,D:\nnunet\2d_projection_physics_consistent,5.409514756138378e-07,2.3195930509700702e-07,2.244433045450942e-07,0.14263591635972261,2.52488112449646,1.0000001192092896
Bone_0037,0.9999999999999856,262144,consistent,2.5132217407226562,1.4197362661361694,5.41740803328139e-07,1.9073486328125e-06,5.417408530661305e-07,0.0,2.1555631235514738e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.0934863090515137,D:\nnunet\2d_projection_physics_consistent,5.391269155552436e-07,2.294079308740038e-07,2.2316526141380944e-07,0.14201411418616772,2.5132224559783936,1.000000238418579
Bone_0038,0.9999999999999908,262144,consistent,2.326399326324463,1.1955291032791138,5.63956746191252e-07,1.9073486328125e-06,5.639566954677207e-07,0.0,2.424161493763677e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.364418029785156e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1308703422546387,D:\nnunet\2d_projection_physics_consistent,5.615393092739396e-07,2.3051487119118974e-07,2.2453571272039147e-07,0.1478378639766902,2.326399803161621,1.000000238418579
Bone_0038,0.9999999999999913,262144,consistent,2.3330442905426025,1.1984620094299316,5.645706551149487e-07,1.9073486328125e-06,5.645706955125385e-07,0.0,2.4198882897508156e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.513429641723633e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1345831155776978,D:\nnunet\2d_projection_physics_consistent,5.619767762254924e-07,2.324067764902793e-07,2.260326894907129e-07,0.1479988204044389,2.333045244216919,1.0000003576278687
Bone_0039,0.9999999999999867,262144,consistent,2.6366817951202393,1.3871101140975952,1.1611643913056469e-06,2.384185791015625e-06,1.1611643401078856e-06,0.0,4.4038853275196743e-07,0.0,0.0,4.76837158203125e-07,2.384185791015625e-06,9.5367431640625e-07,7.152557373046875e-07,1.1920928955078125e-06,1.430511474609375e-06,1.6576843336224448e-06,1.7695128917694092e-06,1.9073486328125e-06,std,1.2495732307434082,D:\nnunet\2d_projection_physics_consistent,1.1611207355599618e-06,3.0102478376647923e-07,3.0085635655722684e-07,0.30439226477324155,2.6366829872131348,1.0000004768371582
Bone_0039,0.9999999999999845,262144,consistent,2.497737169265747,1.3390653133392334,1.0983453648805153e-06,2.384185791015625e-06,1.0983452958107653e-06,0.0,4.3973616925541137e-07,0.0,0.0,4.76837158203125e-07,2.384185791015625e-06,9.5367431640625e-07,4.76837158203125e-07,1.169741153717041e-06,1.3113021850585938e-06,1.5348196029663086e-06,1.6838312149047852e-06,1.9073486328125e-06,aug,1.1586729288101196,D:\nnunet\2d_projection_physics_consistent,1.0983126230712514e-06,2.99745209986213e-07,2.9962521095920984e-07,0.28792462922501727,2.4977378845214844,1.000000238418579
Bone_0040,0.9999999999999895,262144,consistent,2.449824333190918,1.262787103652954,5.640455356115126e-07,1.9073486328125e-06,5.640454219246749e-07,0.0,2.3023918060971482e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.842877388000488e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1870375871658325,D:\nnunet\2d_projection_physics_consistent,5.612934046439477e-07,2.3575725549562776e-07,2.2909474074541497e-07,0.14786112308502197,2.449824810028076,1.000000238418579
Bone_0040,0.999999999999989,262144,consistent,2.5256295204162598,1.3122183084487915,5.580180300057691e-07,1.9073486328125e-06,5.580180584274785e-07,0.0,2.2094215523793537e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.2134120464324951,D:\nnunet\2d_projection_physics_consistent,5.557788540500042e-07,2.3512052393925842e-07,2.2975568387399406e-07,0.14628108590841293,2.525629758834839,1.0000001192092896
Bone_0041,0.9999999999999866,262144,consistent,2.2926502227783203,1.2258349657058716,8.949214702624886e-07,1.9073486328125e-06,8.949214753200749e-07,0.0,3.903436436303309e-07,0.0,0.0,2.384185791015625e-07,1.9073486328125e-06,7.152557373046875e-07,4.76837158203125e-07,9.5367431640625e-07,1.0728836059570312e-06,1.3336539268493652e-06,1.430511474609375e-06,1.4454126358032227e-06,std,1.066815733909607,D:\nnunet\2d_projection_physics_consistent,8.946759066930099e-07,2.617053951325943e-07,2.608644283078615e-07,0.2345982952263057,2.2926506996154785,1.000000238418579
Bone_0041,0.9999999999999855,262144,consistent,2.2225608825683594,1.1949162483215332,8.65370395786158e-07,1.9073486328125e-06,8.653702404272509e-07,0.0,3.893571260960016e-07,0.0,0.0,2.384185791015625e-07,1.9073486328125e-06,7.152557373046875e-07,4.76837158203125e-07,9.5367431640625e-07,9.834766387939453e-07,1.300126314163208e-06,1.4379620552062988e-06,1.4565885066986084e-06,aug,1.0276461839675903,D:\nnunet\2d_projection_physics_consistent,8.651648499835574e-07,2.602207587187877e-07,2.595363542035189e-07,0.22685161630656125,2.222561836242676,1.0000004768371582
Bone_0042,0.9999999999999856,262144,consistent,2.595099449157715,1.4082289934158325,5.613916300717392e-07,1.9073486328125e-06,5.613916940205854e-07,0.0,2.1632759228396026e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1868715286254883,D:\nnunet\2d_projection_physics_consistent,5.576499688686454e-07,2.452582634759892e-07,2.3656826284113021e-07,0.14716546423733234,2.595099925994873,1.000000238418579
Bone_0042,0.9999999999999855,262144,consistent,2.602306842803955,1.4127498865127563,5.599551400337077e-07,1.9073486328125e-06,5.599551194182539e-07,0.0,2.1517644199775532e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1895573139190674,D:\nnunet\2d_projection_physics_consistent,5.55960639303521e-07,2.485540733232483e-07,2.394192787586151e-07,0.14678887482477876,2.602307081222534,1.0000001192092896
Bone_0043,0.9999999999999901,262144,consistent,2.21773362159729,1.1908050775527954,1.1709572333984397e-07,1.430511474609375e-06,1.1709572289922421e-07,0.0,5.2799723704310964e-08,0.0,0.0,0.0,1.430511474609375e-06,0.0,0.0,2.9802322387695312e-08,2.384185791015625e-07,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,std,1.0269285440444946,D:\nnunet\2d_projection_physics_consistent,3.4541390192543986e-08,1.85673258101815e-07,1.4817642224354395e-07,0.03069594118369423,2.21773362159729,1.0
Bone_0043,0.9999999999999898,262144,consistent,2.1738390922546387,1.171035885810852,1.1605581562434963e-07,1.430511474609375e-06,1.1605581140217878e-07,0.0,5.338748110261804e-08,0.0,0.0,0.0,1.430511474609375e-06,0.0,0.0,2.2351741790771484e-08,2.384185791015625e-07,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,aug,1.002803087234497,D:\nnunet\2d_projection_physics_consistent,3.575546259071416e-08,1.8661158662780508e-07,1.5044395409821557e-07,0.030423334624212754,2.1738393306732178,1.0000001192092896
Bone_0044,0.9999999999999818,262144,consistent,2.7432892322540283,1.4073073863983154,5.3439077873918e-07,1.9073486328125e-06,5.343907843111118e-07,0.0,1.9479927004795172e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.335982322692871,D:\nnunet\2d_projection_physics_consistent,5.301234295984614e-07,2.4709225954211433e-07,2.3772239837203625e-07,0.14008733776245208,2.7432899475097656,1.000000238418579
Bone_0044,0.9999999999999839,262144,consistent,2.7177212238311768,1.3969762325286865,5.283311566017801e-07,1.9073486328125e-06,5.28331164406301e-07,0.0,1.9440226139977312e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.3207453489303589,D:\nnunet\2d_projection_physics_consistent,5.237272944214055e-07,2.4381287744290603e-07,2.3366898450260756e-07,0.13849884476212537,2.717721462249756,1.0000001192092896
Bone_0045,0.9999999999999813,262144,consistent,2.905991554260254,1.5337963104248047,5.41294866707176e-07,1.9073486328125e-06,5.412948373521853e-07,0.0,1.8626839448643295e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.3721956014633179,D:\nnunet\2d_projection_physics_consistent,5.35543222213164e-07,2.661062978859263e-07,2.5420264014295686e-07,0.14189719384285127,2.905992031097412,1.0000001192092896
Bone_0045,0.9999999999999826,262144,consistent,2.9196407794952393,1.5388487577438354,5.437097456706397e-07,1.9073486328125e-06,5.43709813641876e-07,0.0,1.8622445452365355e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.380792498588562,D:\nnunet\2d_projection_physics_consistent,5.378817036216788e-07,2.6780017492455954e-07,2.5576038462943836e-07,0.14253026538733593,2.9196410179138184,1.0000001192092896
Bone_0046,0.9999999999999915,262144,consistent,2.155151844024658,1.1844005584716797,5.76848947275721e-07,1.9073486328125e-06,5.768488844509756e-07,0.0,2.676604538009997e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.960464477539062e-07,7.152557373046875e-07,9.401701390743256e-07,9.5367431640625e-07,1.430511474609375e-06,std,0.970751941204071,D:\nnunet\2d_projection_physics_consistent,5.752737024522503e-07,2.3015201122689177e-07,2.2617487883572864e-07,0.15121747396551655,2.1551523208618164,1.000000238418579
Bone_0046,0.9999999999999882,262144,consistent,2.059520721435547,1.148284673690796,5.507798164217093e-07,1.9073486328125e-06,5.50779833578016e-07,0.0,2.674308916539303e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.327195584774017e-07,9.5367431640625e-07,1.430511474609375e-06,aug,0.9112367033958435,D:\nnunet\2d_projection_physics_consistent,5.489608270181634e-07,2.2822014500434307e-07,2.2379458510449184e-07,0.14438362869347543,2.059521198272705,1.000000238418579
Bone_0047,0.9999999999999936,262144,consistent,2.2658638954162598,1.215883731842041,5.689217346116493e-07,1.9073486328125e-06,5.689217727400039e-07,0.0,2.5108360546255426e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.438923835754395e-07,7.152557373046875e-07,9.5367431640625e-07,9.592622518539429e-07,1.430511474609375e-06,std,1.0499802827835083,D:\nnunet\2d_projection_physics_consistent,5.66211440400366e-07,2.396437537299789e-07,2.3313640180082058e-07,0.1491394291931556,2.265864133834839,1.0000001192092896
Bone_0047,0.9999999999999882,262144,consistent,2.215891122817993,1.20068359375,5.584820996773487e-07,1.9073486328125e-06,5.584821504926035e-07,0.0,2.520343400647107e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.611248970031738e-07,1.430511474609375e-06,aug,1.0152078866958618,D:\nnunet\2d_projection_physics_consistent,5.55973713289859e-07,2.3341647192864912e-07,2.2734944099051748e-07,0.14640274485873306,2.2158913612365723,1.0000001192092896
Bone_0048,0.9999999999999868,262144,consistent,2.55199933052063,1.4599193334579468,5.556587439059513e-07,1.9073486328125e-06,5.556588218436076e-07,0.0,2.1773465164187655e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.0920805931091309,D:\nnunet\2d_projection_physics_consistent,5.524245807464467e-07,2.4093623096632655e-07,2.3338069142997553e-07,0.14566262619337067,2.551999807357788,1.000000238418579
Bone_0048,0.999999999999984,262144,consistent,2.5846335887908936,1.4927031993865967,5.585716280620545e-07,1.9073486328125e-06,5.585717059481028e-07,0.0,2.1611245415442681e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.0919305086135864,D:\nnunet\2d_projection_physics_consistent,5.556903488468379e-07,2.4048648583629983e-07,2.3371619060349732e-07,0.14642622128405947,2.5846340656280518,1.000000238418579
Bone_0049,0.9999999999999891,262144,consistent,2.404881238937378,1.2577009201049805,2.687786775368295e-07,1.430511474609375e-06,2.6877867931318633e-07,0.0,1.1176380354527282e-07,0.0,0.0,0.0,1.430511474609375e-06,2.384185791015625e-07,0.0,2.384185791015625e-07,3.8743019104003906e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,std,1.1471800804138184,D:\nnunet\2d_projection_physics_consistent,2.4626143613204476e-07,2.0753168428200297e-07,1.77403783373602e-07,0.07045871810987592,2.404881477355957,1.0000001192092896
Bone_0049,0.9999999999999912,262144,consistent,2.2911534309387207,1.2100969552993774,2.5390212954334856e-07,1.430511474609375e-06,2.5390216133687254e-07,0.0,1.108184619624808e-07,0.0,0.0,0.0,1.430511474609375e-06,1.7136335372924805e-07,0.0,2.384185791015625e-07,3.5762786865234375e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,aug,1.0810565948486328,D:\nnunet\2d_projection_physics_consistent,2.3237166146827803e-07,2.022248395405768e-07,1.744281452459883e-07,0.06655892818149312,2.2911534309387207,1.0
Bone_0050,0.9999999999999895,262144,consistent,2.7701964378356934,1.4830262660980225,5.542121925827814e-07,1.9073486328125e-06,5.542121238599762e-07,0.0,2.0006241641112865e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.2871705293655396,D:\nnunet\2d_projection_physics_consistent,5.476947535498766e-07,2.7152452730661025e-07,2.5796114534799977e-07,0.1452833829971496,2.7701969146728516,1.0000001192092896
Bone_0050,0.9999999999999828,262144,consistent,2.847170352935791,1.5224119424819946,5.502670887835848e-07,1.9073486328125e-06,5.502671349688626e-07,0.0,1.9326806466324342e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.324758768081665,D:\nnunet\2d_projection_physics_consistent,5.441807502393203e-07,2.7110095857096894e-07,2.585238033913569e-07,0.14424922782927752,2.84717059135437,1.0000001192092896
Bone_0051,0.9999999999999917,262144,consistent,2.324204444885254,1.2041031122207642,5.654219421558082e-07,1.9073486328125e-06,5.654219763610857e-07,0.0,2.4327547976099595e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,5.662441253662109e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1201019287109375,D:\nnunet\2d_projection_physics_consistent,5.63035428058356e-07,2.2901200225078355e-07,2.2305473355092624e-07,0.14822197857120045,2.324204921722412,1.000000238418579
Bone_0051,0.9999999999999879,262144,consistent,2.394456148147583,1.2428038120269775,5.576522426053998e-07,1.9073486328125e-06,5.576522674743956e-07,0.0,2.328930719386335e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1516532897949219,D:\nnunet\2d_projection_physics_consistent,5.553130222324398e-07,2.2730354487521254e-07,2.215026393700459e-07,0.14618519600480795,2.3944571018218994,1.0000003576278687
Bone_0052,0.9999999999999883,262144,consistent,2.5095160007476807,1.3333793878555298,5.675867669197032e-07,1.9073486328125e-06,5.675868521848315e-07,0.0,2.261737961362087e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1761372089385986,D:\nnunet\2d_projection_physics_consistent,5.637486992782215e-07,2.5343675247313513e-07,2.447203168808007e-07,0.14878948777914047,2.509517192840576,1.0000004768371582
Bone_0052,0.9999999999999862,262144,consistent,2.452321767807007,1.3091471195220947,5.550294304157433e-07,1.9073486328125e-06,5.550294099876396e-07,0.0,2.263281402292705e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1431747674942017,D:\nnunet\2d_projection_physics_consistent,5.508784965968516e-07,2.505325085166987e-07,2.411970019481069e-07,0.1454976296517998,2.452322244644165,1.000000238418579
Bone_0053,0.9999999999999842,262144,consistent,2.9146852493286133,1.411668062210083,5.254642587715352e-07,1.9073486328125e-06,5.254642365757484e-07,0.0,1.8028164561201265e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.5030174255371094,D:\nnunet\2d_projection_physics_consistent,5.18095532697771e-07,2.6977409106621053e-07,2.5512422004133026e-07,0.13774729683291298,2.9146854877471924,1.0000001192092896
Bone_0053,0.9999999999999819,262144,consistent,2.9084293842315674,1.4089969396591187,5.257176098893979e-07,1.9073486328125e-06,5.257175528690372e-07,0.0,1.8075652974403056e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.4994323253631592,D:\nnunet\2d_projection_physics_consistent,5.184762130738818e-07,2.686791162886948e-07,2.542184940283474e-07,0.1378137021793009,2.9084298610687256,1.0000001192092896
Bone_0054,0.9999999999999899,262144,consistent,2.5552921295166016,1.2751474380493164,1.3429846035251103e-07,1.430511474609375e-06,1.3429844842813282e-07,0.0,5.255697743677956e-08,0.0,0.0,0.0,1.430511474609375e-06,0.0,0.0,1.4901161193847656e-08,2.384185791015625e-07,4.76837158203125e-07,9.5367431640625e-07,9.5367431640625e-07,std,1.2801448106765747,D:\nnunet\2d_projection_physics_consistent,-5.6470521592189016e-09,2.3140225380302581e-07,1.8852798864326196e-07,0.03520553246474445,2.5552921295166016,1.0
Bone_0054,0.9999999999999882,262144,consistent,2.664451837539673,1.3194482326507568,1.4011351368026226e-07,1.430511474609375e-06,1.4011351368026226e-07,0.0,5.258624469206552e-08,0.0,0.0,0.0,1.430511474609375e-06,0.0,0.0,1.4901161193847656e-08,2.384185791015625e-07,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,aug,1.345003604888916,D:\nnunet\2d_projection_physics_consistent,-6.493792170658708e-09,2.3350715139258682e-07,1.8691166527938336e-07,0.03672991693019867,2.664451837539673,1.0
Bone_0055,0.9999999999999875,262144,consistent,2.6356050968170166,1.4172000885009766,5.519265755538072e-07,1.9073486328125e-06,5.519265135049169e-07,0.0,2.0941129719176388e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.2184052467346191,D:\nnunet\2d_projection_physics_consistent,5.469643724609341e-07,2.581228102371824e-07,2.4733472343363366e-07,0.14468422395623293,2.635605812072754,1.000000238418579
Bone_0055,0.9999999999999832,262144,consistent,2.7048606872558594,1.4416069984436035,5.497080337590887e-07,1.9073486328125e-06,5.497080337590887e-07,0.0,2.0322970328834344e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.2632540464401245,D:\nnunet\2d_projection_physics_consistent,5.449677473734482e-07,2.5802532377383613e-07,2.477660024057079e-07,0.14410266280174255,2.7048606872558594,1.0
Bone_0056,0.9999999999999866,262144,consistent,2.641901969909668,1.4486112594604492,5.509232892109139e-07,1.9073486328125e-06,5.509233016148373e-07,0.0,2.0853273952070595e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1932913064956665,D:\nnunet\2d_projection_physics_consistent,5.466668540066166e-07,2.5055382479877153e-07,2.4105059232658105e-07,0.1444212379785199,2.641902208328247,1.0000001192092896
Bone_0056,0.9999999999999869,262144,consistent,2.5719072818756104,1.417523741722107,5.39241511887667e-07,1.9073486328125e-06,5.392414558865648e-07,0.0,2.096659557082603e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.154383659362793,D:\nnunet\2d_projection_physics_consistent,5.351142249310215e-07,2.4496327455381106e-07,2.3573892107379536e-07,0.14135891221192765,2.5719075202941895,1.0000001192092896
Bone_0057,0.9999999999999842,262144,consistent,3.089439630508423,1.594875693321228,5.361424655347946e-07,1.9073486328125e-06,5.361425685634913e-07,0.0,1.73540357195634e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.4945647716522217,D:\nnunet\2d_projection_physics_consistent,5.274076784189674e-07,2.8195458412483276e-07,2.6496887428235617e-07,0.14054655749350786,3.089440107345581,1.0000001192092896
Bone_0057,0.9999999999999815,262144,consistent,3.0793848037719727,1.5865364074707031,5.371790621211403e-07,1.9073486328125e-06,5.371789981722941e-07,0.0,1.7444362754304166e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.4928488731384277,D:\nnunet\2d_projection_physics_consistent,5.29133671989257e-07,2.801813820951793e-07,2.6442904550255944e-07,0.14081825129687786,3.079385280609131,1.0000001192092896
Bone_0058,0.9999999999999891,262144,consistent,2.470701217651367,1.3201645612716675,5.574386818807398e-07,1.9073486328125e-06,5.574386058636391e-07,0.0,2.2561962964573468e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,std,1.1505377292633057,D:\nnunet\2d_projection_physics_consistent,5.536297180697147e-07,2.4930139375101135e-07,2.4066403716703137e-07,0.14612918589551782,2.4707016944885254,1.000000238418579
Bone_0058,0.9999999999999856,262144,consistent,2.545443296432495,1.361891746520996,5.519401611309149e-07,1.9073486328125e-06,5.519401016229608e-07,0.0,2.1683459294763452e-07,0.0,0.0,0.0,1.9073486328125e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,7.152557373046875e-07,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,aug,1.1835520267486572,D:\nnunet\2d_projection_physics_consistent,5.482203278006637e-07,2.4686625010872376e-07,2.384335219191053e-07,0.14468778599984944,2.5454440116882324,1.000000238418579
